Time,Motor_0,Motor_1,Motor_2,Motor_3
284.9167,-149.837,149.810,8.438,18.216
284.9320,-149.664,149.643,12.217,18.794
284.9480,-149.423,149.436,15.996,19.160
284.9640,-149.133,149.126,19.775,19.228
284.9800,-148.810,148.795,23.555,19.084
284.9960,-148.438,148.423,27.334,18.614
285.0120,-148.011,147.998,31.025,17.881
285.0280,-147.541,147.550,34.805,16.931
285.0440,-147.012,146.991,38.496,15.778
285.0600,-146.434,146.417,42.188,14.509
285.0760,-145.797,145.821,45.791,12.975
285.0920,-145.118,145.141,49.482,11.376
285.1080,-144.387,144.412,53.174,9.635
285.1240,-143.617,143.593,56.162,7.730
285.1399,-142.797,142.824,58.096,5.824
285.1559,-141.916,141.940,59.150,3.799
285.1719,-140.990,141.011,59.678,1.632
285.1879,-140.014,140.042,59.766,-0.544
285.2039,-138.978,139.017,59.590,-2.792
285.2199,-137.901,137.942,58.975,-5.136
285.2360,-136.787,136.748,58.008,-7.664
285.2520,-135.617,135.576,56.514,-9.887
285.2682,-134.390,134.352,54.668,-12.577
285.2840,-133.120,133.161,52.471,-14.871
285.2999,-131.811,131.846,49.834,-17.417
285.3159,-130.457,130.494,46.934,-19.927
285.3319,-129.049,129.098,43.945,-22.390
285.3479,-127.601,127.655,40.781,-24.716
285.3639,-126.112,126.159,37.441,-27.037
285.3799,-124.578,124.625,34.102,-29.145
285.3959,-123.000,123.052,30.674,-31.104
285.4119,-121.382,121.428,27.246,-32.900
285.4279,-119.708,119.761,23.818,-34.395
285.4439,-117.994,118.055,20.479,-35.795
285.4599,-116.237,116.293,17.051,-36.902
285.4759,-114.439,114.496,13.711,-37.746
285.4919,-112.592,112.650,10.371,-38.392
285.5079,-110.709,110.763,6.855,-38.708
285.5239,-108.780,108.843,3.516,-38.777
285.5399,-106.821,106.884,0.176,-38.630
285.5559,-104.818,104.881,-3.340,-38.141
285.5719,-102.776,102.840,-6.592,-37.381
285.5879,-100.706,100.768,-10.020,-36.420
285.6039,-98.585,98.654,-13.359,-35.273
285.6199,-96.425,96.497,-16.699,-33.956
285.6359,-94.240,94.306,-20.039,-32.429
285.6521,-92.020,91.949,-23.291,-30.692
285.6679,-89.758,89.831,-26.631,-29.061
285.6839,-87.457,87.535,-29.883,-27.183
285.6999,-85.137,85.210,-33.223,-25.225
285.7159,-82.784,82.859,-36.387,-23.186
285.7319,-80.393,80.465,-38.408,-21.044
285.7479,-77.971,78.051,-39.111,-18.831
285.7639,-75.515,75.593,-39.023,-16.587
285.7799,-73.025,73.104,-38.408,-14.271
285.7959,-70.509,70.584,-37.354,-11.869
285.8119,-67.967,68.050,-35.859,-9.430
285.8279,-65.396,65.478,-33.838,-6.998
285.8439,-62.801,62.881,-31.641,-4.517
285.8599,-60.182,60.262,-29.004,-1.956
285.8759,-57.535,57.623,-25.928,0.536
285.8919,-54.869,54.951,-22.852,2.972
285.9079,-52.188,52.270,-19.512,5.348
285.9239,-49.481,49.565,-15.996,7.637
285.9399,-46.742,46.830,-12.480,9.724
285.9559,-43.983,44.069,-8.789,11.698
285.9719,-41.219,41.304,-5.186,13.473
285.9879,-38.432,38.518,-1.582,15.020
286.0039,-35.622,35.709,2.109,16.401
286.0199,-32.816,32.904,5.801,17.561
286.0359,-30.015,30.096,9.404,18.400
286.0519,-27.209,27.296,13.184,18.997
286.0679,-24.410,24.494,16.875,19.351
286.0839,-21.607,21.688,20.654,19.400
286.0999,-18.808,18.890,24.346,19.237
286.1159,-16.008,16.089,27.949,18.749
286.1319,-13.202,13.281,31.641,18.008
286.1479,-10.401,10.477,35.332,17.039
286.1639,-7.601,7.678,38.936,15.888
286.1799,-4.796,4.875,42.627,14.579
286.1959,-1.997,2.076,46.230,13.067
286.2119,0.803,-0.726,49.922,11.478
286.2279,3.606,-3.523,53.525,9.682
286.2439,6.405,-6.321,56.689,7.838
286.2599,9.207,-9.122,58.447,5.887
286.2759,12.009,-11.916,59.414,3.859
286.2919,14.809,-14.719,59.766,1.689
286.3078,17.614,-17.522,59.766,-0.517
286.3239,20.413,-20.321,59.326,-2.764
286.3399,23.215,-23.123,58.535,-5.119
286.3558,26.021,-25.931,57.217,-7.466
286.3718,28.824,-28.736,55.547,-9.857
286.3878,31.626,-31.537,53.525,-12.397
286.4038,34.428,-34.339,51.064,-14.812
286.4198,37.228,-37.142,48.252,-17.385
286.4359,40.030,-39.944,45.352,-19.912
286.4518,42.828,-42.739,42.188,-22.213
286.4678,45.624,-45.539,38.848,-24.222
286.4838,48.428,-48.342,35.508,-25.915
286.4998,51.226,-51.137,32.080,-27.312
286.5158,54.025,-53.939,28.652,-28.432
286.5318,56.829,-56.743,25.225,-29.211
286.5478,59.626,-59.542,21.797,-29.673
286.5638,62.425,-62.340,18.281,-29.816
286.5798,65.225,-65.140,14.941,-29.717
286.5958,68.026,-67.941,11.426,-29.280
286.6118,70.829,-70.744,7.998,-28.581
286.6278,73.630,-73.544,4.658,-27.661
286.6438,76.432,-76.347,1.230,-26.547
286.6598,79.237,-79.150,-2.285,-25.238
286.6758,82.035,-81.945,-5.537,-23.802
286.6918,84.837,-84.750,-8.965,-22.188
286.7078,87.641,-87.551,-12.393,-20.438
286.7238,90.437,-90.348,-15.732,-18.612
286.7398,93.238,-93.151,-19.072,-16.689
286.7558,96.039,-95.952,-22.500,-14.652
286.7718,98.840,-98.754,-25.752,-12.508
286.7879,101.642,-101.556,-29.092,-10.327
286.8045,104.515,-104.443,-32.520,-7.913
286.8199,106.678,-106.609,-36.211,-5.783
286.8359,108.906,-108.834,-38.408,-3.377
286.8518,111.134,-111.064,-39.287,-0.970
286.8678,113.314,-113.249,-39.287,1.469
286.8838,115.427,-115.360,-38.848,3.934
286.8998,117.488,-117.418,-37.969,6.495
286.9158,119.494,-119.433,-36.562,8.968
286.9318,121.446,-121.388,-34.717,11.435
286.9478,123.352,-123.292,-32.695,13.665
286.9638,125.200,-125.141,-30.146,15.606
286.9798,126.993,-126.934,-27.246,17.275
286.9958,128.729,-128.676,-24.082,18.642
287.0118,130.406,-130.352,-20.918,19.682
287.0278,132.015,-131.965,-17.402,20.423
287.0438,133.570,-133.524,-13.887,20.872
287.0598,135.069,-135.024,-10.195,20.971
287.0758,136.506,-136.457,-6.504,20.824
287.0918,137.871,-137.826,-2.900,20.370
287.1078,139.168,-139.130,0.879,19.667
287.1238,140.404,-140.374,4.570,18.726
287.1398,141.575,-141.542,8.174,17.577
287.1558,142.673,-142.637,11.953,16.272
287.1718,143.694,-143.663,15.381,14.832
287.1878,144.645,-144.619,19.160,13.187
287.2038,145.532,-145.500,22.939,11.482
287.2198,146.335,-146.304,26.367,9.617
287.2358,147.055,-147.032,30.322,7.653
287.2518,147.702,-147.688,34.014,5.644
287.2678,148.276,-148.261,37.617,3.532
287.2838,148.762,-148.753,41.396,1.312
287.2998,149.167,-149.155,45.088,-1.007
287.3158,149.489,-149.486,48.604,-3.273
287.3318,149.732,-149.732,52.646,-5.633
287.3478,149.895,-149.892,55.986,-8.110
287.3638,149.965,-149.965,58.096,-10.516
287.3798,149.970,-149.973,59.150,-13.027
287.3958,149.946,-149.955,59.678,-15.563
287.4118,149.869,-149.868,59.678,-18.076
287.4278,149.726,-149.708,59.502,-20.713
287.4438,149.498,-149.481,58.887,-23.341
287.4598,149.214,-149.218,57.832,-25.899
287.4758,148.894,-148.910,56.426,-28.548
287.4918,148.544,-148.557,54.580,-31.084
287.5078,148.139,-148.149,52.207,-33.227
287.5238,147.669,-147.682,49.570,-35.144
287.5398,147.152,-147.163,46.758,-36.812
287.5558,146.579,-146.603,43.682,-38.123
287.5718,145.964,-145.989,40.518,-39.155
287.5877,145.302,-145.330,37.002,-39.896
287.6038,144.586,-144.608,33.486,-40.293
287.6198,143.821,-143.843,30.059,-40.383
287.6357,143.009,-143.033,26.543,-40.211
287.6518,142.137,-142.161,23.115,-39.739
287.6677,141.211,-141.242,19.600,-38.993
287.6838,140.258,-140.289,15.908,-38.047
287.7000,139.252,-139.219,12.568,-36.827
287.7157,138.183,-138.219,9.316,-35.561
287.7317,137.067,-137.105,5.889,-34.120
287.7477,135.915,-135.953,2.549,-32.459
287.7637,134.719,-134.761,-0.967,-30.710
287.7797,133.470,-133.512,-4.307,-28.877
287.7957,132.162,-132.203,-7.646,-26.889
287.8117,130.809,-130.854,-11.074,-24.866
287.8277,129.422,-129.464,-14.414,-22.726
287.8437,127.985,-128.033,-17.842,-20.519
287.8597,126.501,-126.550,-21.182,-18.264
287.8757,124.973,-125.024,-24.521,-15.940
287.8917,123.407,-123.454,-27.861,-13.562
287.9077,121.793,-121.846,-31.113,-11.143
287.9237,120.133,-120.185,-34.453,-8.671
287.9397,118.431,-118.485,-37.354,-6.190
287.9557,116.679,-116.740,-38.848,-3.644
287.9717,114.889,-114.944,-39.199,-1.077
287.9877,113.054,-113.112,-39.023,1.505
288.0037,111.184,-111.241,-38.408,4.121
288.0197,109.277,-109.335,-37.354,6.746
288.0357,107.323,-107.389,-35.771,9.300
288.0517,105.328,-105.389,-33.838,11.828
288.0677,103.298,-103.359,-31.465,14.182
288.0837,101.233,-101.298,-28.828,16.524
288.0997,99.127,-99.194,-25.928,18.614
288.1157,96.980,-97.048,-22.764,20.571
288.1317,94.796,-94.864,-19.424,22.327
288.1477,92.585,-92.652,-15.908,23.833
288.1637,90.334,-90.401,-12.393,25.215
288.1797,88.045,-88.117,-8.701,26.270
288.1957,85.730,-85.805,-5.098,27.088
288.2117,83.385,-83.459,-1.494,27.659
288.2277,81.000,-81.075,2.197,27.926
288.2437,78.588,-78.666,5.889,27.917
288.2597,76.144,-76.221,9.580,27.658
288.2757,73.660,-73.736,13.271,27.099
288.2917,71.154,-71.229,16.875,26.316
288.3077,68.625,-68.703,20.479,25.308
288.3237,66.064,-66.144,24.082,24.137
288.3397,63.474,-63.556,27.686,22.731
288.3557,60.863,-60.944,31.289,21.213
288.3717,58.225,-58.307,34.893,19.560
288.3877,55.558,-55.642,38.496,17.740
288.4037,52.873,-52.958,42.188,15.877
288.4197,50.178,-50.260,45.791,13.911
288.4357,47.453,-47.538,49.395,11.816
288.4517,44.691,-44.779,53.086,9.671
288.4679,41.918,-41.830,56.514,7.319
288.4837,39.141,-39.229,58.359,5.176
288.4997,36.339,-36.430,59.414,2.825
288.5157,33.529,-33.615,59.766,0.492
288.5317,30.725,-30.805,59.766,-2.018
288.5477,27.920,-28.004,59.326,-4.472
288.5637,25.117,-25.198,58.535,-6.971
288.5797,22.312,-22.395,57.217,-9.546
288.5959,19.506,-19.417,55.371,-12.305
288.6117,16.706,-16.793,53.350,-14.652
288.6277,13.903,-13.990,50.889,-17.292
288.6436,11.101,-11.186,48.076,-19.874
288.6597,8.304,-8.387,45.264,-22.415
288.6757,5.501,-5.588,42.100,-24.806
288.6917,2.701,-2.785,38.760,-27.140
288.7077,-0.096,0.014,35.420,-29.330
288.7237,-2.898,2.814,31.992,-31.276
288.7397,-5.698,5.617,28.564,-33.090
288.7557,-8.497,8.413,25.137,-34.659
288.7717,-11.303,11.214,21.709,-36.062
288.7877,-14.103,14.016,18.281,-37.202
288.8037,-16.904,16.814,14.854,-38.043
288.8197,-19.705,19.618,11.426,-38.687
288.8357,-22.500,22.416,7.998,-39.029
288.8516,-25.304,25.215,4.570,-39.089
288.8677,-28.103,28.019,1.055,-38.936
288.8836,-30.903,30.817,-2.373,-38.452
288.8996,-33.706,33.616,-5.801,-37.684
288.9157,-36.508,36.421,-9.141,-36.728
288.9317,-39.309,39.221,-12.568,-35.567
288.9477,-42.110,42.022,-15.908,-34.247
288.9636,-44.910,44.825,-19.248,-32.716
288.9796,-47.713,47.625,-22.588,-31.090
288.9956,-50.516,50.427,-25.928,-29.377
289.0116,-53.315,53.227,-29.268,-27.460
289.0276,-56.118,56.025,-32.607,-25.530
289.0436,-58.921,58.830,-35.859,-23.490
289.0596,-61.720,61.628,-38.232,-21.328
289.0756,-64.521,64.428,-39.111,-19.135
289.0916,-67.320,67.230,-39.199,-16.855
289.1076,-70.121,70.027,-38.760,-14.564
289.1236,-72.924,72.830,-37.881,-12.129
289.1396,-75.724,75.633,-36.475,-9.704
289.1556,-78.528,78.435,-34.629,-7.266
289.1716,-81.330,81.234,-32.607,-4.786
289.1876,-84.129,84.037,-30.059,-2.212
289.2036,-86.933,86.838,-27.158,0.265
289.2196,-89.732,89.642,-23.994,2.702
289.2356,-92.527,92.437,-20.830,5.068
289.2516,-95.330,95.240,-17.402,7.326
289.2676,-98.128,98.041,-13.799,9.404
289.2836,-100.928,100.838,-10.195,11.383
289.2996,-103.705,103.609,-6.504,13.111
289.3156,-106.097,106.007,-2.549,14.629
289.3316,-108.296,108.228,1.494,16.034
289.3476,-110.512,110.453,5.186,17.147
289.3636,-112.717,112.655,8.789,17.979
289.3796,-114.848,114.792,12.656,18.577
289.3956,-116.921,116.862,16.260,18.902
289.4116,-118.956,118.883,20.039,18.934
289.4276,-120.930,120.863,23.730,18.742
289.4436,-122.846,122.794,27.510,18.240
289.4596,-124.721,124.661,31.201,17.473
289.4756,-126.538,126.474,34.893,16.511
289.4916,-128.293,128.228,38.496,15.354
289.5076,-129.977,129.928,42.188,14.030
289.5236,-131.610,131.571,45.791,12.509
289.5396,-133.206,133.164,49.395,10.866
289.5556,-134.729,134.683,53.174,9.148
289.5716,-136.168,136.114,56.250,7.254
289.5876,-137.545,137.485,58.096,5.289
289.6036,-138.865,138.809,59.238,3.268
289.6196,-140.114,140.070,59.678,1.101
289.6356,-141.294,141.256,59.766,-1.160
289.6516,-142.409,142.372,59.502,-3.349
289.6676,-143.454,143.421,58.887,-5.688
289.6836,-144.425,144.398,57.744,-8.106
289.6996,-145.319,145.297,56.250,-10.467
289.7156,-146.147,146.117,54.404,-12.984
289.7316,-146.897,146.872,52.031,-15.458
289.7476,-147.566,147.550,49.395,-18.001
289.7636,-148.151,148.133,46.406,-20.526
289.7796,-148.666,148.648,43.330,-22.992
289.7956,-149.084,149.068,40.078,-25.305
289.8116,-149.429,149.415,36.650,-27.614
289.8276,-149.690,149.684,33.223,-29.734
289.8436,-149.856,149.857,29.707,-31.660
289.8596,-149.940,149.948,26.104,-33.429
289.8756,-149.961,149.972,22.676,-34.939
289.8916,-149.956,149.951,19.072,-36.296
289.9076,-149.909,149.883,15.645,-37.426
289.9236,-149.768,149.748,12.041,-38.233
289.9396,-149.540,149.544,8.438,-38.846
289.9556,-149.275,149.289,5.098,-39.193
289.9716,-148.982,148.991,1.494,-39.226
289.9876,-148.634,148.640,-2.109,-39.049
290.0036,-148.224,148.238,-5.449,-38.560
290.0196,-147.781,147.794,-9.053,-37.784
290.0356,-147.283,147.290,-12.480,-36.809
290.0516,-146.725,146.743,-15.908,-35.645
290.0676,-146.115,146.136,-19.248,-34.325
290.0836,-145.456,145.482,-22.676,-32.801
290.0996,-144.754,144.777,-26.104,-31.162
290.1155,-144.006,144.031,-29.443,-29.390
290.1316,-143.192,143.223,-32.783,-27.525
290.1476,-142.340,142.364,-36.035,-25.573
290.1636,-141.450,141.469,-38.320,-23.526
290.1796,-140.501,140.523,-39.199,-21.360
290.1956,-139.481,139.520,-39.287,-19.170
290.2116,-138.426,138.471,-39.023,-16.886
290.2275,-137.339,137.377,-38.320,-14.577
290.2435,-136.194,136.228,-37.178,-12.182
290.2595,-134.990,135.028,-35.508,-9.754
290.2756,-133.746,133.790,-33.486,-7.289
290.2915,-132.463,132.504,-31.201,-4.822
290.3075,-131.136,131.173,-28.477,-2.217
290.3235,-129.759,129.802,-25.488,0.279
290.3395,-128.332,128.383,-22.324,2.677
290.3555,-126.855,126.906,-18.984,5.062
290.3715,-125.332,125.379,-15.557,7.336
290.3877,-123.776,123.824,-11.689,9.440
290.4035,-122.174,122.225,-8.350,11.381
290.4195,-120.520,120.571,-4.658,13.120
290.4355,-118.821,118.873,-1.143,14.672
290.4515,-117.094,117.152,2.549,16.038
290.4675,-115.236,115.298,6.152,17.134
290.4835,-113.048,113.126,9.492,17.986
290.4995,-110.523,110.602,12.393,18.586
290.5157,-107.736,107.843,15.029,18.891
290.5315,-104.835,104.945,17.314,18.939
290.5477,-101.965,102.041,20.039,18.757
290.5635,-99.148,99.210,22.500,18.239
290.5797,-96.328,96.385,24.961,17.472
290.5955,-93.513,93.573,27.246,16.522
290.6115,-90.712,90.768,29.707,15.339
290.6275,-87.907,87.965,32.168,14.005
290.6435,-85.102,85.162,34.453,12.506
290.6595,-82.303,82.364,36.826,10.846
290.6755,-79.502,79.562,39.023,9.117
290.6915,-76.701,76.766,41.309,7.214
290.7075,-73.900,73.965,43.330,5.264
290.7235,-71.097,71.161,45.176,3.235
290.7395,-68.297,68.362,46.846,1.101
290.7555,-65.494,65.557,48.252,-1.164
290.7715,-62.691,62.756,49.570,-3.361
290.7875,-59.893,59.956,50.801,-5.690
290.8035,-57.092,57.157,51.680,-8.137
290.8195,-54.291,54.357,52.295,-10.461
290.8355,-51.492,51.556,52.559,-13.010
290.8515,-48.694,48.758,52.559,-15.444
290.8675,-45.892,45.957,52.471,-18.019
290.8835,-43.091,43.154,52.119,-20.609
290.8995,-40.288,40.349,51.240,-23.107
290.9155,-37.488,37.552,50.186,-25.598
290.9315,-34.683,34.745,48.779,-28.018
290.9475,-31.879,31.945,47.109,-30.275
290.9640,-29.081,28.970,45.088,-32.530
290.9795,-26.278,26.343,42.891,-34.344
290.9955,-23.477,23.543,40.342,-36.148
291.0115,-20.680,20.739,37.617,-37.690
291.0275,-17.877,17.940,34.805,-39.041
291.0435,-15.076,15.141,31.729,-40.182
291.0601,-12.277,12.161,28.301,-41.074
291.0755,-9.475,9.538,25.312,-41.629
291.0915,-6.679,6.741,21.885,-41.956
291.1075,-3.878,3.939,18.369,-42.003
291.1235,-1.079,1.141,14.941,-41.814
291.1395,1.720,-1.655,11.514,-41.323
291.1555,4.526,-4.457,8.086,-40.551
291.1715,7.328,-7.256,4.658,-39.598
291.1875,10.128,-10.056,1.230,-38.446
291.2035,12.931,-12.854,-2.197,-37.093
291.2195,15.731,-15.653,-5.537,-35.612
291.2355,18.532,-18.458,-8.877,-34.031
291.2515,21.337,-21.259,-12.305,-32.205
291.2675,24.136,-24.060,-15.645,-30.328
291.2840,26.939,-27.042,-19.160,-28.272
291.2995,29.741,-29.668,-22.236,-26.313
291.3155,32.538,-32.466,-24.697,-24.208
291.3315,35.342,-35.274,-26.631,-21.983
291.3475,38.145,-38.076,-28.037,-19.708
291.3634,40.945,-40.876,-29.004,-17.392
291.3795,43.747,-43.676,-29.707,-15.045
291.3955,46.545,-46.476,-29.971,-12.554
291.4117,49.344,-49.277,-29.883,-10.129
291.4275,52.144,-52.071,-29.619,-7.618
291.4435,54.942,-54.872,-28.828,-5.097
291.4594,57.748,-57.680,-27.598,-2.518
291.4754,60.552,-60.480,-25.928,-0.030
291.4914,63.351,-63.281,-23.994,2.424
291.5074,66.155,-66.085,-21.885,4.796
291.5235,68.957,-68.888,-19.160,7.047
291.5395,71.756,-71.688,-16.260,9.136
291.5555,74.557,-74.491,-13.184,11.069
291.5715,77.357,-77.288,-9.932,12.773
291.5874,80.157,-80.087,-6.592,14.290
291.6034,82.958,-82.884,-3.164,15.663
291.6195,85.757,-85.682,0.439,16.707
291.6362,88.562,-88.658,4.307,17.567
291.6515,91.359,-91.278,7.734,18.101
291.6674,94.156,-94.079,11.426,18.351
291.6835,96.960,-96.883,15.117,18.350
291.6995,99.758,-99.682,18.809,18.102
291.7155,102.559,-102.485,22.588,17.539
291.7315,105.264,-105.205,26.279,16.730
291.7474,106.640,-106.613,31.377,15.763
291.7634,106.955,-106.946,35.859,14.599
291.7795,107.137,-107.134,38.848,13.192
291.7955,107.270,-107.269,41.309,11.691
291.8115,107.054,-107.061,43.242,10.013
291.8281,106.443,-106.411,45.352,8.094
291.8435,105.513,-105.538,46.846,6.361
291.8594,104.333,-104.369,48.076,4.395
291.8754,102.878,-102.923,49.043,2.254
291.8914,101.105,-101.160,49.570,0.167
291.9074,99.033,-99.105,49.746,-2.093
291.9234,96.683,-96.766,49.746,-4.385
291.9394,94.045,-94.135,49.395,-6.659
291.9554,91.231,-91.324,48.428,-9.096
291.9714,88.341,-88.429,47.109,-11.549
291.9881,85.429,-85.324,45.264,-14.115
292.0034,82.550,-82.668,43.154,-16.465
292.0200,79.711,-79.650,40.518,-18.841
292.0354,76.904,-77.005,37.881,-20.698
292.0514,74.100,-74.194,34.980,-22.433
292.0674,71.303,-71.391,31.992,-23.910
292.0834,68.506,-68.593,28.740,-25.080
292.0994,65.703,-65.788,25.400,-25.988
292.1154,62.905,-62.985,21.973,-26.607
292.1314,60.105,-60.188,18.457,-26.888
292.1474,57.305,-57.389,15.117,-26.936
292.1634,54.506,-54.587,11.602,-26.716
292.1794,51.704,-51.788,8.174,-26.182
292.1954,48.902,-48.984,4.746,-25.393
292.2114,46.102,-46.182,1.318,-24.404
292.2274,43.296,-43.380,-2.109,-23.158
292.2434,40.497,-40.575,-5.449,-21.771
292.2594,37.697,-37.779,-8.877,-20.267
292.2754,34.892,-34.976,-12.305,-18.606
292.2914,32.092,-32.173,-15.645,-16.825
292.3074,29.291,-29.375,-19.072,-14.948
292.3234,26.488,-26.572,-22.324,-12.940
292.3394,23.691,-23.772,-25.225,-10.917
292.3554,20.888,-20.973,-27.158,-8.746
292.3714,18.090,-18.170,-28.389,-6.523
292.3874,15.290,-15.370,-29.092,-4.279
292.4034,12.485,-12.568,-29.443,-1.868
292.4194,9.687,-9.767,-29.443,0.503
292.4354,6.889,-6.972,-29.180,2.860
292.4514,4.084,-4.169,-28.389,5.173
292.4674,1.283,-1.365,-27.158,7.377
292.4833,-1.523,1.433,-25.576,9.278
292.4994,-4.329,4.238,-23.555,10.896
292.5153,-7.131,7.038,-21.357,12.304
292.5314,-9.934,9.837,-18.633,13.430
292.5474,-12.732,12.635,-15.732,14.224
292.5634,-15.530,15.433,-12.568,14.797
292.5793,-18.331,18.232,-9.316,15.049
292.5954,-21.128,21.034,-5.889,15.037
292.6114,-23.927,23.831,-2.373,14.793
292.6274,-26.731,26.635,1.230,14.228
292.6434,-29.534,29.441,4.746,13.364
292.6601,-32.337,32.417,8.525,12.245
292.6754,-35.139,35.046,12.041,11.025
292.6914,-37.937,37.843,15.645,9.637
292.7074,-40.739,40.642,19.248,8.089
292.7234,-43.537,43.445,22.939,6.393
292.7393,-46.257,46.157,26.631,4.634
292.7554,-48.668,48.589,30.498,2.696
292.7713,-51.038,50.979,34.102,0.726
292.7873,-53.445,53.374,37.617,-1.382
292.8034,-55.832,55.751,40.957,-3.530
292.8196,-58.173,58.098,43.594,-5.701
292.8354,-60.492,60.423,45.615,-8.042
292.8514,-62.801,62.732,47.197,-10.360
292.8673,-65.104,65.031,48.428,-12.802
292.8834,-67.377,67.305,49.307,-15.208
292.8993,-69.636,69.568,49.658,-17.675
292.9154,-71.875,71.805,49.658,-20.224
292.9314,-74.100,74.029,49.570,-22.672
292.9473,-76.309,76.237,48.867,-25.044
292.9634,-78.497,78.429,47.812,-27.317
292.9793,-80.661,80.594,46.318,-29.273
292.9954,-82.813,82.748,44.473,-30.944
293.0114,-84.939,84.876,42.188,-32.415
293.0273,-87.045,86.978,39.551,-33.575
293.0440,-89.134,89.198,36.562,-34.440
293.0594,-91.183,91.120,33.750,-35.010
293.0754,-93.216,93.155,30.586,-35.293
293.0913,-95.251,95.183,27.246,-35.304
293.1074,-97.253,97.186,23.818,-35.057
293.1233,-99.233,99.172,20.391,-34.515
293.1393,-101.199,101.136,16.963,-33.678
293.1553,-103.133,103.076,13.623,-32.621
293.1713,-105.044,104.986,10.195,-31.368
293.1873,-106.925,106.864,6.680,-30.005
293.2033,-108.781,108.724,3.340,-28.471
293.2193,-110.612,110.552,-0.088,-26.813
293.2360,-112.409,112.469,-3.691,-24.917
293.2514,-114.183,114.127,-6.855,-23.122
293.2674,-115.932,115.878,-10.283,-21.148
293.2833,-117.668,117.610,-13.623,-19.058
293.2993,-119.362,119.310,-17.051,-16.908
293.3153,-121.026,120.971,-20.479,-14.709
293.3313,-122.670,122.620,-23.643,-12.375
293.3473,-124.288,124.242,-26.104,-10.055
293.3633,-125.882,125.829,-27.773,-7.671
293.3793,-127.432,127.384,-28.740,-5.262
293.3953,-128.942,128.899,-29.268,-2.714
293.4113,-130.433,130.382,-29.355,-0.268
293.4280,-131.901,131.946,-29.268,2.406
